0.45348070563288306,0.22085360724610972,0.3645877938733862
0.2502398152129408,0.43791557571947076,0.364615079862909
0.2514939617679901,0.26617698723285677,0.41376889798681815
0.23326791735812286,0.25247907135740094,0.4158768459192565
0.23326713514729797,0.3633710704806981,0.4158282614375295
0.3389697992906382,0.3634251248637658,0.41578587918987214
0.33894283675926107,0.2650607696977237,0.4158540376729954
0.33893640111327267,0.2650098583528829,0.33554560154770624
0.4036513907280972,0.26493631276276897,0.33545635484223035
0.4496306512413785,0.2651702194917611,0.3353421958909616
0.46923067237595034,0.3002962282556273,0.33561104647467066
0.4693114246434886,0.3639279615173836,0.3355632542351451
0.43421142460239537,0.3306527374419437,0.4141814256906099
0.19080458732826813,0.5113996514662761,0.4141991885039725
0.33950915119511,0.5406763652967415,0.29821776997769806
0.33265542736552706,0.5317791287707089,0.3009495854696867
0.4368490870679255,0.45030429137601113,0.30083637019216874
0.43679699800944655,0.4503945372458927,0.30078532448709705
0.6185649527489651,0.1043376465292691,0.3008630821542297
0.6184245818540618,0.10445758450744833,0.2687800844074301
0.6183629498378039,0.06479276153366371,0.2687431604699939
0.2220378292905579,0.5807538714879219,0.26876420055705524
0.22201047942913382,0.5807168666149463,0.26882763786049835
0.22197945794565035,0.5807239403252615,0.31841535982328845
0.22207907877168498,0.5809295192942237,0.3895816344042119
0.22211729904369348,0.655353556049933,0.38962622265545466
0.22219977077798192,0.5540713007370842,0.3896576147285709
0.37454949743076105,0.5543012693644468,0.3893942768392915
0.37446587357268474,0.5543634994724916,0.3250113012213556
0.3744011746358337,0.4578797796922644,0.32519392118797963
0.37432741174099254,0.45767628464645194,0.2726046135612847
0.374444530574216,0.4056352735535768,0.27266858085438855
0.42960849471177287,0.4057851928838223,0.2725934315312456
0.5894811248384408,0.08326599357565256,0.27315682514391043
0.5894506201306126,0.08316322333982823,0.21866961547127287
