-1.8919830322265625,-1.4255299133113404,-2.516726795827047,-1.319996402864792,1.4255058765411377,1.5311702489852905
-1.8919590711593628,-1.4256191712668915,-3.0448363463031214,-1.3201208871654053,1.425411343574524,0.9327624440193176
-2.0856854915618896,-1.038473979835846,-2.9743667284594935,-1.4256253999522706,1.707317590713501,0.9328891634941101
-2.0856359004974365,-1.1790978771499177,-2.939228598271505,-1.4256554406932374,1.7071329355239868,0.9327622056007385
-1.9109305143356323,-1.449100912814476,-3.1526981035815638,-1.3600203406861802,1.708617091178894,0.7172467112541199
-1.7717080116271973,-1.5751220188536585,-2.9929054419146937,-1.3508882832578202,1.7080341577529907,0.8784429430961609
-1.9295979738235474,-1.3788286757520218,-2.8126679102527063,-1.364836723809578,1.703507423400879,1.06032395362854
-2.095747709274292,-1.435361699467041,-2.786504570637838,-1.1387585562518616,1.7024757862091064,1.0866613388061523
-1.976330280303955,-1.5500724159977217,-2.721480194722311,-1.134743408565857,1.6995309591293335,1.152366280555725
-1.880133867263794,-1.6331469021239222,-2.683953825627462,-1.1428326231292267,1.6973178386688232,1.1900181770324707
-1.778115153312683,-1.7371789417662562,-2.8142650763141077,-1.1583264035037537,1.703691005706787,1.1389408111572266
-1.6671719551086426,-1.837419172326559,-2.914563004170553,-1.1824862223914643,1.7068631649017334,1.0377594232559204
-1.6672873497009277,-1.636726518670553,-3.1503928343402308,-1.3551695358804245,1.706881046295166,1.0378450155258179
-1.6671637296676636,-1.6367460689940394,-2.974419418965475,-1.3551715177348633,1.7068381309509277,0.4751884341239929
-1.6983953714370728,-1.636761327783102,-2.974414889012472,-1.1087322992137452,1.7069050073623657,0.6864977478981018
-1.6984121799468994,-1.707064767877096,-2.9040101210223597,-1.108925537472107,1.706892967224121,0.6863791942596436
-1.6983795166015625,-1.7072297535338343,-2.9040539900409144,-1.1087160569480439,1.7068499326705933,0.8976559042930603
-1.6983023881912231,-1.7073255978026332,-2.7279232184039515,-1.1087142688087006,1.7067408561706543,0.8975178003311157
-1.6984137296676636,-1.707313676873678,-2.7280786673175257,-1.1087999206832428,1.7067614793777466,1.5312632322311401
-1.7421326637268066,-1.7419921360411585,-2.719792429600851,-1.0300117296031495,1.7053050994873047,1.5388787984848022
-1.763068675994873,-1.714914461175436,-2.6459959189044397,-1.0268097680858155,1.690243124961853,1.6117079257965088
-1.7629669904708862,-1.7149583301939906,-2.645930592213766,-1.0267093938640137,1.6904692649841309,0.5103650093078613
-1.762939453125,-1.7150184116759242,-3.009527031575338,-1.026909963493683,1.6903777122497559,0.5104775428771973
-1.692836880683899,-1.6640206776061,-3.0209489504443567,-1.1495816570571442,1.692705512046814,0.49907585978507996
-1.5667719841003418,-1.6145369015135707,-3.0382426420794886,-1.3265913289836426,1.6962001323699951,0.4822622835636139
1.3241189161883753,-1.3537303072265168,-0.4058588186847132,-1.658724924127096,-1.3617962042437952,-0.027469937001363576
1.6204593817340296,-1.5938664875426234,-0.41148311296571904,-1.7138449154295863,-1.3609398047076624,-0.033277336751119435
1.4235547224627894,-1.4671575290015717,-0.11766130128969365,-1.6999741993346156,-1.403520409260885,0.26265668869018555
1.5417888800250452,-1.4298259776881714,-0.09801799455751592,-1.8587786159911097,-1.4069998900042933,0.28211742639541626
1.7754066626178187,-1.6211663685240687,-0.04044515291322881,-1.909950395623678,-1.4175480047809046,0.3395518660545349
1.8557480017291468,-1.5651006091250856,-0.023351017628804982,-2.048401018182272,-1.4209469000445765,-5.9264700452433985
1.9654787222491663,-1.6608630619444789,0.018234185874462128,-2.0681520901122035,-1.428657356892721,-5.885160032902853
1.8621133009540003,-1.5788985691466273,0.12722770869731903,-2.060904642144674,-1.450416390095846,-5.777538899575369
1.8488314787494105,-1.5689020436587562,0.13895665109157562,-2.058089395562643,-1.4532411734210413,-5.156852785740988
1.9145806471454065,-1.4937349122813721,0.15214504301548004,-2.2004720173277796,-1.455832306538717,-5.143757168446676
